2.888524383436375E-14 1.9951493485433985E-16 
2.4335900945174823E-16 3.676715330681651E-14 
2.888524383436375E-14 1.9951493485433985E-16 
2.4335900945174823E-16 3.676715330681651E-14 
2.5849819614147827E-15 6.495072696280374E-15 
9.542494516268601E-16 2.0262443260467954E-14 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.888524383436375E-14 1.9951493485433985E-16 
2.4335900945174823E-16 3.676715330681651E-14 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.4335900945174823E-16 3.676715330681651E-14 
2.888524383436375E-14 1.9951493485433985E-16 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.4335900945174823E-16 3.676715330681651E-14 
2.888524383436375E-14 1.9951493485433985E-16 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.4335900945174823E-16 3.676715330681651E-14 
2.888524383436375E-14 1.9951493485433985E-16 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.888524383436375E-14 1.9951493485433985E-16 
2.4335900945174823E-16 3.676715330681651E-14 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.888524383436375E-14 1.9951493485433985E-16 
2.4335900945174823E-16 3.676715330681651E-14 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.4335900945174823E-16 3.676715330681651E-14 
2.888524383436375E-14 1.9951493485433985E-16 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.888524383436375E-14 1.9951493485433985E-16 
2.4335900945174823E-16 3.676715330681651E-14 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.888524383436375E-14 1.9951493485433985E-16 
2.4335900945174823E-16 3.676715330681651E-14 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.888524383436375E-14 1.9951493485433985E-16 
2.4335900945174823E-16 3.676715330681651E-14 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.4335900945174823E-16 3.676715330681651E-14 
2.888524383436375E-14 1.9951493485433985E-16 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.4335900945174823E-16 3.676715330681651E-14 
2.888524383436375E-14 1.9951493485433985E-16 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.888524383436375E-14 1.9951493485433985E-16 
2.4335900945174823E-16 3.676715330681651E-14 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.888524383436375E-14 1.9951493485433985E-16 
2.4335900945174823E-16 3.676715330681651E-14 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.4335900945174823E-16 3.676715330681651E-14 
2.888524383436375E-14 1.9951493485433985E-16 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.4335900945174823E-16 3.676715330681651E-14 
2.888524383436375E-14 1.9951493485433985E-16 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.888524383436375E-14 1.9951493485433985E-16 
2.4335900945174823E-16 3.676715330681651E-14 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.888524383436375E-14 1.9951493485433985E-16 
2.4335900945174823E-16 3.676715330681651E-14 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.4335900945174823E-16 3.676715330681651E-14 
2.888524383436375E-14 1.9951493485433985E-16 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.4335900945174823E-16 3.676715330681651E-14 
2.888524383436375E-14 1.9951493485433985E-16 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.4335900945174823E-16 3.676715330681651E-14 
2.888524383436375E-14 1.9951493485433985E-16 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.4335900945174823E-16 3.676715330681651E-14 
2.888524383436375E-14 1.9951493485433985E-16 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
2.888524383436375E-14 1.9951493485433985E-16 
2.4335900945174823E-16 3.676715330681651E-14 
9.542494516268601E-16 2.0262443260467954E-14 
2.5849819614147827E-15 6.495072696280374E-15 
