4.0546282666558235E-16 1.9788461530680214E-18 0.1738303051106347 -0.2497446935498772 4.122222746346739 -3.3730737890953826 4.035976083342037 1.9139992508541308 3.5182930518579503 4.6058772744679555 
3.236690325254855E-16 -8.429229787439859E-15 -3.25223856960622 -1.830484698939255 2.0919724887604807 -1.0169683301114123 4.810705230209786 0.12360389186110687 1.825572384143702 3.1795588441129796 
3.236690325254855E-16 -8.429229787439859E-15 -2.9865137609330974 -1.2477643642623484 0.9319707913322997 -1.2998887420668392 4.185351427676098 -0.0928753744475411 2.455451945138261 2.7501102214541486 
4.0546282666558235E-16 1.9788461530680214E-18 -0.631427301788849 -0.9965687963787422 2.4639860899447146 -3.2629730420240453 3.345735987476612 -0.21977883981704982 3.5848276439661753 1.669386250399179 
4.0546282666558235E-16 1.9788461530680214E-18 -0.8122050763472107 -3.42355923780152 2.686302064781698 -3.3417570864275246 4.246251711175911 -2.6990254268116045 3.337686572418251 2.040158189672321 
3.236690325254855E-16 -8.429229787439859E-15 2.7247408314183827 -0.7697140242900558 1.0418949653662586 -0.8348110753741513 2.174213477185014 4.927445078466488 3.2122288573288476 3.3810909015130415 
3.236690325254855E-16 -8.429229787439859E-15 0.09516614663373679 -0.5249072526615205 2.096672177784534 -1.3496462431115468 4.800160209443705 1.8918497421286107 3.02799269040433 1.9810132317531608 
4.0546282666558235E-16 1.9788461530680214E-18 -3.639442257326042 -2.8173981727623136 2.661991275247654 -2.397572888402078 3.1242504257442976 1.9250632892289214 1.9277837323097553 2.0052178150925433 
4.0546282666558235E-16 1.9788461530680214E-18 3.1419642409381856 -0.4497778325490076 2.5766799372244513 -2.2933665772800973 4.624204189868973 1.9933523031780993 2.306279673070277 2.048987178474509 
3.236690325254855E-16 -8.429229787439859E-15 3.0339630695338013 -0.8115238800001623 1.0024994116576613 -0.9001699437700008 4.174143768328028 4.131307226736144 2.225115608648246 2.139343269798505 
4.0546282666558235E-16 1.9788461530680214E-18 -0.463636162947594 -0.4597167451685412 1.7932892681441315 0.9197583891484491 4.112856837002064 1.02673327581914 4.532913705357892 3.8270134110177425 
3.236690325254855E-16 -8.429229787439859E-15 3.138589329842546 0.8767627393137882 1.082552739455859 -0.31220462887989253 4.628497378875298 4.23437559132827 2.839006509124607 1.8494044000439307 
3.236690325254855E-16 -8.429229787439859E-15 -2.9865137609330974 -1.0862989065587136 0.9503799771398054 -3.893458497451847 3.4178264601281834 1.559948307719686 2.2907587593927006 2.7501102214541486 
4.0546282666558235E-16 1.9788461530680214E-18 -0.5469855457129909 -0.9965687963787422 4.338930823671588 -4.027971272745132 4.655500269358766 -0.21977883981704982 3.5848276439661753 1.669386250399179 
3.236690325254855E-16 -8.429229787439859E-15 -0.6823223005816029 -0.31858938926002117 3.5558418286709523 -0.5454872064183389 4.095626489793826 2.290971269172422 3.5988510583371345 3.1667980342924618 
4.0546282666558235E-16 1.9788461530680214E-18 0.1738303051106347 -0.43888029451773825 4.122222746346739 -3.8835968517242576 3.2990912673935324 -0.04586925497528971 4.814163416281343 1.8800787866310718 
4.0546282666558235E-16 1.9788461530680214E-18 -4.33252757238318 -0.36999127824600947 2.3392959723463953 -4.220805135275982 4.136167631685273 -1.0763965107695976 3.4001251352940587 2.902236370929025 
3.236690325254855E-16 -8.429229787439859E-15 -0.4991038373739096 -0.5047649849803801 1.9734055307859601 -3.1613116340779728 4.032220467275078 -0.9755407123813633 4.855416769032927 2.108534479072733 
3.236690325254855E-16 -8.429229787439859E-15 0.19294995819847865 -1.9505954592381474 2.67474109995736 -3.8763185335589405 4.117517125211791 1.6851208850754615 3.3939104320599713 3.0844812674740676 
4.0546282666558235E-16 1.9788461530680214E-18 0.1914901182831008 -1.5815714652150863 2.071011401963775 -4.416175384247711 3.8897673291516646 2.0371249287733564 2.9216216748733315 2.265988526913258 
4.0546282666558235E-16 1.9788461530680214E-18 -2.112509465077313 -0.4497778325490076 3.6241973617604764 -2.2647462009944217 4.984108357316914 1.9473500889027724 2.282158374635072 2.0479931629680808 
3.236690325254855E-16 -8.429229787439859E-15 2.6618933923970856 -1.6421325109536205 1.0441343536746874 -1.0472505478252363 3.158133609002541 1.5435633604602448 3.4277945254032867 2.0651336648885095 
3.236690325254855E-16 -8.429229787439859E-15 -0.4660771192733 -0.5365136176824326 2.091371582230872 -1.0145241300459318 4.5805726479883635 -0.8553802476813827 4.897152471723284 3.0287115662780866 
4.0546282666558235E-16 1.9788461530680214E-18 -2.9482653244838275 -0.4497778325490076 2.5766799372244513 -2.2933665772800973 3.3956683369918683 1.9501600089257247 2.306279673070277 2.0479931629680808 
3.236690325254855E-16 -8.429229787439859E-15 -2.4903399981972187 -1.80858019441419 1.9302518474530788 -2.005477333253366 4.931155632357138 0.12360389186110687 3.5318157140694333 3.1795588441129796 
4.0546282666558235E-16 1.9788461530680214E-18 0.013958015009320257 -0.27164547064692257 4.275183463920877 -3.3730737890953826 4.035976083342037 1.9139992508541308 1.8118510440307198 4.6058772744679555 
3.236690325254855E-16 -8.429229787439859E-15 3.508015208717956 -1.6421325109536205 1.0441343536746874 -1.0186325646362813 4.986743354026881 1.7177796857614704 3.403694469145956 2.0651336648885095 
4.0546282666558235E-16 1.9788461530680214E-18 -3.024579715147381 -2.8810355152126546 2.5766799372244513 -2.421332254326046 4.888704828519023 2.2848840021593775 3.6649234408266804 2.963675494603713 
4.0546282666558235E-16 1.9788461530680214E-18 -0.47668802265021903 -0.4472468896278155 2.743229329637546 -4.857226709967946 4.643976926451456 1.730867592314589 2.582823568769693 1.795641388748775 
3.236690325254855E-16 -8.429229787439859E-15 -2.328496195749022 0.056487669867267165 0.8240012675879768 -3.429451499337158 3.011074183466688 -1.1584107459057966 4.375313438313645 2.012066243923176 
3.236690325254855E-16 -8.429229787439859E-15 1.548902963106708 -3.3148219060850552 2.6187645510867563 -0.9457494260813539 2.2067393244142415 0.1659439605199785 2.5192447711295682 1.8637202241390773 
4.0546282666558235E-16 1.9788461530680214E-18 0.34604905028308397 -2.2188260228928183 2.1401649476816176 -4.989147699021442 4.366378619080494 1.9342518138282125 2.582823568769693 2.2601661569694 
3.236690325254855E-16 -8.429229787439859E-15 3.0339630695338013 -0.7697140242900558 1.0024994116576613 -1.0148775630559363 3.382746511397084 4.131307226736144 3.2122288573288476 2.139343269798505 
4.0546282666558235E-16 1.9788461530680214E-18 -4.786157457320158 -2.0769723634917687 4.936249871751364 -4.6159273084620995 4.693138494457198 1.9420774139266364 2.646245290004604 2.2601661569694 
4.0546282666558235E-16 1.9788461530680214E-18 -3.252932838299786 -0.056245191847206444 2.0941420338974712 -2.2933665772800973 4.809640098871572 2.079086036583671 2.306279673070277 3.120902474864031 
3.236690325254855E-16 -8.429229787439859E-15 -4.4047539050755145 -0.5332957745260369 2.29630179314183 -4.375527063595792 4.032220467275078 -0.9755407123813633 3.4965784259843202 2.0463058783117183 
3.236690325254855E-16 -8.429229787439859E-15 3.480235915392476 0.358388746121996 4.941623259059893 -0.9457494260813539 4.120622961661715 2.3400697501391585 2.5192447711295682 2.0006155253254065 
