1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
1.9349056655237702E-15 2.579975895798143E-15 
1.089155504819917E-15 1.3816988022442175E-14 
